2010,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0501185,Michael Lembeck,"(1 episode, 2010)",,,male,[]
2014,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0743693,Michael A. Ross,,"(2 episodes, 2014-2015)","co-executive producer / executive producer (22 episodes, 2014-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0429224,Sebastian Jones,,"(12 episodes, 2011-2015)","consulting producer / co-executive producer / executive producer (92 episodes, 2011-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0842295,Rachel Sweet,,"(15 episodes, 2011-2015)","co-executive producer / executive producer (113 episodes, 2011-2015)",female,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0426169,Sam Johnson,,"(17 episodes, 2010-2015)","co-executive producer / executive producer / supervising producer (123 episodes, 2010-2015)",mostly_male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0553104,Suzanne Martin,,"(creator) (128 episodes, 2010-2015)","executive producer (123 episodes, 2010-2015)",female,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm1555223,Steve Vitolo,,"(1 episode, 2015)",,male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm2083678,Laura Solon,,"(6 episodes, 2014-2015)",,female,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0507629,Phill Lewis,"(1 episode, 2015)",,,unknown,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm3208841,Jessica Poter,,"(1 episode, 2015)",,female,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0372704,Robert Heath,,,"co-executive producer / producer / executive producer (124 episodes, 2010-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0005003,Sean Hayes,,,"executive producer (124 episodes, 2010-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0578179,Jeff Melnick,,,"producer / associate producer (123 episodes, 2010-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0391040,Cheryl Holliday,,"(3 episodes, 2015)","consulting producer (22 episodes, 2014-2015)",female,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm1205848,Mark Nasser,,,"producer / associate producer (107 episodes, 2011-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0128225,Andy Cadiff,"(76 episodes, 2010-2015)",,,male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm1789828,Todd Milliner,,,"executive producer (124 episodes, 2010-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm2268995,Alexis Ottier,,,"associate producer (1 episode, 2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0002522,Jonathan Buss,,,"supervising producer (9 episodes, 2012-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0184719,Christopher G. Cowen,,,"co-executive producer / executive producer (9 episodes, 2012-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm1501844,Jessica Wood,,"(6 episodes, 2013-2015)",,female,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0381318,Mark Herzog,,,"executive producer (9 episodes, 2012-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0545713,Chris Marcil,,"(17 episodes, 2010-2015)","co-executive producer / executive producer (123 episodes, 2010-2015)",mostly_male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0380863,Alex Herschlag,,"(8 episodes, 2012-2015)","consulting producer / co-executive producer / executive producer (113 episodes, 2011-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm2997600,Keith Cox,,,"executive producer / associate producer (128 episodes, 2010-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0277310,Peter Filsinger,"(2 episodes, 2014-2015)",,,male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0643553,Lynda Obst,,,"executive producer (124 episodes, 2010-2015)",female,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0135553,Dennis Capps,"(3 episodes, 2012-2015)",,,male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm3172833,Kirby Williamson,,,"line producer (1 episode, 2015)",mostly_male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm2196148,Lisa Slopey,,"(5 episodes, 2013-2015)",,female,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm1725219,Jimmy Brooks,,,"associate producer / executive producer (44 episodes, 2014-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm7369485,Nicole Zien,,,"co-executive producer (1 episode, 2015)",female,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm1511130,Larry W. Jones,,,"executive producer (128 episodes, 2010-2015)",male,[]
2015,tt1583607,Hot in Cleveland,(2010–2015),"
Comedy            ",6,1,nm0743693,Michael A. Ross,,"(2 episodes, 2014-2015)","co-executive producer / executive producer (22 episodes, 2014-2015)",male,[]
