2014,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0373673,Elliot Hegarty,"(1 episode, 2014)",,,male,[]
2017,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1116986,Paul Young,,,"executive producer (72 episodes, 2014-2017)",male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1280552,Lisa Muse Bryant,,,"supervising producer / co-executive producer (24 episodes, 2018-2019)",female,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm3852554,Doug Hall,,"(21 episodes, 2017-2019)",,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm3072470,Steven White,,"(28 episodes, 2016-2019)",,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0743896,Tracee Ellis Ross,"(2 episodes, 2018-2019)",,"producer (32 episodes, 2018-2019)",unknown,['Nom. Outstanding Lead Actress in a Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1244069,Kenya Barris,,"(creator) (119 episodes, 2014-2019)","executive producer (98 episodes, 2014-2019)",mostly_female,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0579318,Linda Mendoza,"(7 episodes, 2016-2019)",,,female,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1150257,Corey Nickerson,,,"executive producer / co-executive producer (93 episodes, 2014-2018)",mostly_male,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1747034,Owen H.M. Smith,,"(1 episode, 2018)","co-producer (23 episodes, 2017-2018)",male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1744576,Aida Kattan,,,"associate producer (24 episodes, 2018-2019)",female,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1555223,Steve Vitolo,,"(1 episode, 2018)",,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1546020,Courtney Lilly,,"(9 episodes, 2015-2019)","co-executive producer / executive producer (29 episodes, 2015-2019)",mostly_female,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1884278,Ryan Case,"(1 episode, 2018)",,,mostly_male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0569721,Heidi McGowen,,,"co-producer (12 episodes, 2017-2018)",female,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0920950,Jude Weng,"(2 episodes, 2017-2018)",,,mostly_male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm2831742,Peter Saji,,"(10 episodes, 2014-2019)","supervising producer / co-executive producer / producer / executive producer (115 episodes, 2014-2019)",male,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm2023989,Sam Laybourne,,,"co-executive producer (23 episodes, 2017-2018)",mostly_male,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0818785,Michael Spiller,"(4 episodes, 2016-2019)",,,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0871172,Stacy Traub,,"(1 episode, 2018)","executive producer (23 episodes, 2017-2018)",mostly_female,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0842186,Rob Sweeney,"(2 episodes, 2018-2019)",,,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0503611,Gail Lerner,"(6 episodes, 2016-2019)","(11 episodes, 2014-2019)","co-executive producer / executive producer (55 episodes, 2014-2019)",mostly_female,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1910652,E. Langston Craig,"(1 episode, 2018)",,,unknown,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm2541240,Jenifer Rice-Genzuk,,"(5 episodes, 2015-2018)",,female,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0349422,Laura Gutin,,"(7 episodes, 2016-2019)","co-executive producer (4 episodes, 2016-2019)",female,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0768957,Claire Scanlon,"(3 episodes, 2014-2019)",,,female,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0519456,Eva Longoria,"(3 episodes, 2017-2019)",,,female,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0342917,Jonathan Groff,"(2 episodes, 2015-2018)",,"executive producer / consulting producer (78 episodes, 2014-2019)",male,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0026364,Anthony Anderson,,,"executive producer (98 episodes, 2014-2019)",male,"['Nom. Outstanding Comedy Series 2018', 'Nom. Outstanding Lead Actor in a Comedy Series 2018']"
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm3125073,Christian Lander,,"(3 episodes, 2018-2019)","supervising producer / co-executive producer (26 episodes, 2017-2019)",male,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0807164,Kenny Smith Jr.,"(2 episodes, 2017-2019)","(3 episodes, 2016-2019)","co-executive producer / executive producer (47 episodes, 2016-2019)",male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm3489450,Graham Towers,,"(1 episode, 2018)",,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0188929,Anton Cropper,"(11 episodes, 2015-2019)",,,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0677725,Michael Petok,,,"producer (7 episodes, 2014-2019)",male,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0791381,Millicent Shelton,"(6 episodes, 2015-2019)",,,female,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1827666,E. Brian Dobbins,,,"executive producer (98 episodes, 2014-2019)",unknown,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0154079,Pete Chatmon,"(3 episodes, 2018-2019)",,,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0831690,Charles Stone III,"(2 episodes, 2018-2019)",,,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm2115641,Yamara Taylor,,"(27 episodes, 2016-2018)","producer (2 episodes, 2018-2019)",unknown,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0106230,Kevin Bray,"(4 episodes, 2015-2018)",,,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0000401,Laurence Fishburne,,,"executive producer (98 episodes, 2014-2019)",female,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0926526,Ken Whittingham,"(10 episodes, 2014-2019)",,,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0390844,Todd Holland,"(2 episodes, 2018)",,,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0169712,Robert Cohen,"(1 episode, 2018)",,,male,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1971564,Lindsey Shockley,,"(43 episodes, 2014-2019)","producer / supervising producer / executive producer (47 episodes, 2014-2019)",mostly_female,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1637913,Jamie Nelsen,,,"co-producer (13 episodes, 2017-2018)",mostly_female,[]
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0837562,Helen Sugland,,,"executive producer (98 episodes, 2014-2019)",female,['Nom. Outstanding Comedy Series 2018']
2018,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0287198,John Fortenberry,"(6 episodes, 2015-2019)",,,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1280552,Lisa Muse Bryant,,"(2 episodes, 2019)","supervising producer / co-executive producer (24 episodes, 2018-2019)",female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm5323634,Robb Chavis,,"(2 episodes, 2019)",,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm3852554,Doug Hall,,"(21 episodes, 2017-2019)",,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm3072470,Steven White,,"(28 episodes, 2016-2019)",,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0743896,Tracee Ellis Ross,"(2 episodes, 2018-2019)",,"producer (32 episodes, 2018-2019)",unknown,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1244069,Kenya Barris,,"(creator) (119 episodes, 2014-2019)","executive producer (98 episodes, 2014-2019)",mostly_female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0579318,Linda Mendoza,"(7 episodes, 2016-2019)",,,female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1744576,Aida Kattan,,,"associate producer (24 episodes, 2018-2019)",female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1546020,Courtney Lilly,,"(9 episodes, 2015-2019)","co-executive producer / executive producer (29 episodes, 2015-2019)",mostly_female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm4819522,Tom Russo,,,executive producer (unknown episodes),male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm2831742,Peter Saji,,"(10 episodes, 2014-2019)","supervising producer / co-executive producer / producer / executive producer (115 episodes, 2014-2019)",male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm6236977,Melanie Boysaw,,"(1 episode, 2019)",,female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0818785,Michael Spiller,"(4 episodes, 2016-2019)",,,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1339949,Eric Dean Seaton,"(1 episode, 2019)",,,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0842186,Rob Sweeney,"(2 episodes, 2018-2019)",,,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0503611,Gail Lerner,"(6 episodes, 2016-2019)","(11 episodes, 2014-2019)","co-executive producer / executive producer (55 episodes, 2014-2019)",mostly_female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0349422,Laura Gutin,,"(7 episodes, 2016-2019)","co-executive producer (4 episodes, 2016-2019)",female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0768957,Claire Scanlon,"(3 episodes, 2014-2019)",,,female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0519456,Eva Longoria,"(3 episodes, 2017-2019)",,,female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0342917,Jonathan Groff,,,"executive producer / consulting producer (78 episodes, 2014-2019)",male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0026364,Anthony Anderson,"(1 episode, 2019)",,"executive producer (98 episodes, 2014-2019)",male,['Nom. Outstanding Lead Actor in a Comedy Series 2019']
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm3125073,Christian Lander,,"(3 episodes, 2018-2019)","supervising producer / co-executive producer (26 episodes, 2017-2019)",male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0807164,Kenny Smith Jr.,"(2 episodes, 2017-2019)","(3 episodes, 2016-2019)","co-executive producer / executive producer (47 episodes, 2016-2019)",male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0188929,Anton Cropper,"(11 episodes, 2015-2019)",,,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0677725,Michael Petok,,,"producer (7 episodes, 2014-2019)",male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1124443,Esa Lewis,,"(1 episode, 2019)",,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0791381,Millicent Shelton,"(6 episodes, 2015-2019)",,,female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1827666,E. Brian Dobbins,,,"executive producer (98 episodes, 2014-2019)",unknown,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0154079,Pete Chatmon,"(3 episodes, 2018-2019)",,,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0831690,Charles Stone III,"(2 episodes, 2018-2019)",,,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm2115641,Yamara Taylor,,,"producer (2 episodes, 2018-2019)",unknown,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0724757,Salli Richardson-Whitfield,"(1 episode, 2019)",,,female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0000401,Laurence Fishburne,,,"executive producer (98 episodes, 2014-2019)",female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0926526,Ken Whittingham,"(10 episodes, 2014-2019)",,,male,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm1971564,Lindsey Shockley,,"(43 episodes, 2014-2019)","producer / supervising producer / executive producer (47 episodes, 2014-2019)",mostly_female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0837562,Helen Sugland,,,"executive producer (98 episodes, 2014-2019)",female,[]
2019,tt3487356,Black-ish,(2014– ),"
Comedy            ",15,0,nm0287198,John Fortenberry,"(6 episodes, 2015-2019)",,,male,[]
